,low_pd,rsi_pd,rsi_threshold,max_dim,Days in Market,In-market pct,# Rnd Trips,Win Rate,Result
331,5,3,40,4,205,6.072274881516588,179,0.052132701421800945,5434.22117380527
332,5,3,40,5,214,6.338862559241706,174,0.05124407582938389,4621.69334258276
333,5,3,40,6,227,6.7239336492890995,173,0.050651658767772514,4806.4330097267675
334,5,3,40,7,236,6.990521327014218,172,0.04946682464454976,4836.858540347092
335,5,3,50,3,245,7.257109004739337,177,0.05005924170616114,5868.926978923379
336,5,3,50,4,280,8.293838862559241,175,0.05124407582938389,6472.21638921598
337,5,3,50,5,302,8.945497630331754,169,0.04828199052132701,4941.355301937636
338,5,3,50,6,330,9.774881516587678,167,0.04946682464454976,5277.577600307118
339,5,3,50,7,346,10.248815165876778,165,0.046800947867298576,5244.354789081192
340,5,3,60,3,383,11.34478672985782,170,0.045319905213270145,4653.326252442659
341,5,3,60,4,452,13.388625592417062,164,0.04650473933649289,4448.021604943145
342,5,3,60,5,504,14.928909952606634,156,0.0417654028436019,3782.7357455543033
343,5,3,60,6,544,16.113744075829384,152,0.045023696682464455,3978.8948730282737
344,5,3,60,7,588,17.417061611374407,149,0.04058056872037915,3995.195777154121
345,5,3,70,3,469,13.89218009478673,168,0.04383886255924171,3987.5502797381873
346,5,3,70,4,574,17.002369668246445,161,0.044727488151658765,3652.1866128369647
347,5,3,70,5,660,19.549763033175356,152,0.04117298578199052,3239.6455434811355
348,5,3,70,6,755,22.363744075829384,149,0.04265402843601896,3588.333095374699
