,low_pd,rsi_pd,rsi_threshold,max_dim,Days in Market,In-market pct,# Rnd Trips,Win Rate,Result
90,3,5,60,3,832,18.261633011413522,325,0.06672519754170325,1015.3649845763235
91,3,5,60,4,990,21.729587357330992,304,0.06321334503950835,1146.4934736869104
92,3,5,60,5,1147,25.175592625109747,296,0.06233538191395961,1247.337474224795
93,3,5,60,6,1281,28.11676909569798,289,0.05948200175592625,1289.5613353341635
94,3,5,60,7,1359,29.828797190518,277,0.058823529411764705,1307.5612767099346
95,3,5,70,3,930,20.4126426690079,322,0.06716417910447761,961.3173424438845
96,3,5,70,4,1117,24.517120280948202,295,0.06255487269534679,978.7233832637493
97,3,5,70,5,1313,28.819139596136964,284,0.06343283582089553,1261.6217045811359
98,3,5,70,6,1468,32.22124670763828,271,0.058604038630377525,1047.4188299299142
99,3,5,70,7,1588,34.85513608428446,257,0.05575065847234416,1175.2170634571864
100,3,6,30,3,267,5.860403863037752,394,0.08099209833187006,1463.7868012787008
101,3,6,30,4,295,6.4749780509218615,391,0.07879719051799824,1452.3034731980936
102,3,6,30,5,307,6.738366988586479,387,0.07879719051799824,1418.5793720728498
103,3,6,30,6,322,7.067603160667252,385,0.0781387181738367,1376.6166276887213
104,3,6,30,7,335,7.352941176470588,383,0.07857769973661106,1392.0055664397971
105,3,6,40,3,485,10.645302897278315,361,0.07682177348551361,1281.754925535217
106,3,6,40,4,562,12.335381913959614,354,0.07374890254609306,1613.3491193778443
107,3,6,40,5,604,13.257243195785778,347,0.0744073748902546,1565.0853604707377
108,3,6,40,6,644,14.135206321334504,345,0.07287093942054433,1580.2234643701743
109,3,6,40,7,664,14.574187884108868,337,0.07243195785776997,1490.8910428795473
110,3,6,50,3,689,15.122914837576822,335,0.07001755926251098,1044.158864799629
111,3,6,50,4,804,17.647058823529413,320,0.06694468832309043,1353.1983852347635
112,3,6,50,5,914,20.06145741878841,314,0.06738366988586479,1417.6406182051362
113,3,6,50,6,1008,22.12467076382792,312,0.06628621597892889,1584.3759625145526
114,3,6,50,7,1049,23.024582967515364,303,0.06453028972783142,1572.1189461981096
115,3,6,60,3,842,18.4811237928007,324,0.06628621597892889,996.9393224184532
116,3,6,60,4,1007,22.1027216856892,302,0.06189640035118525,1099.8680284718419
117,3,6,60,5,1176,25.81211589113257,294,0.061457418788410885,1277.5495764816949
118,3,6,60,6,1313,28.819139596136964,285,0.05750658472344162,1220.8409177126666
119,3,6,60,7,1408,30.90430201931519,273,0.0577260755048288,1271.5534674083494
120,3,6,70,3,933,20.478489903424055,322,0.06782265144863915,990.1605580954213
121,3,6,70,4,1126,24.714661984196663,295,0.06189640035118525,1006.15893610779
122,3,6,70,5,1326,29.104477611940297,283,0.06343283582089553,1272.8320477623404
123,3,6,70,6,1489,32.68217734855136,270,0.05706760316066725,1069.1750320003282
124,3,6,70,7,1602,35.16242317822651,253,0.05465320456540825,1101.6142509136096
125,3,7,30,3,213,4.675153643546971,407,0.08077260755048288,1469.4102357685938
126,3,7,30,4,228,5.004389815627744,403,0.08011413520632134,1433.3894718244605
127,3,7,30,5,237,5.201931518876207,399,0.07989464442493416,1414.3782525162958
128,3,7,30,6,250,5.487269534679544,397,0.0792361720807726,1395.2549713457363
129,3,7,30,7,258,5.662862159789289,394,0.08011413520632134,1305.0368831941548
130,3,7,40,3,447,9.811237928007024,364,0.07704126426690079,1275.2537473577972
131,3,7,40,4,514,11.281826163301142,357,0.07418788410886742,1537.9578999024452
132,3,7,40,5,559,12.26953467954346,351,0.07484635645302898,1517.1731356312605
133,3,7,40,6,600,13.169446883230904,349,0.0733099209833187,1523.8412095141316
134,3,7,40,7,618,13.56453028972783,341,0.07199297629499561,1426.366408365555
135,3,7,50,3,688,15.100965759438104,337,0.0708955223880597,1096.489454435691
136,3,7,50,4,803,17.625109745390695,321,0.06826163301141353,1364.133598059545
137,3,7,50,5,921,20.215100965759436,316,0.06892010535557506,1370.17328499583
138,3,7,50,6,1016,22.300263388937665,313,0.06672519754170325,1488.2112965952224
139,3,7,50,7,1067,23.41966637401229,304,0.06540825285338016,1608.9422901508906
140,3,7,60,3,849,18.63476733977173,323,0.06584723441615452,1004.3676835722862
141,3,7,60,4,1019,22.36611062335382,300,0.06255487269534679,1040.3897365329906
142,3,7,60,5,1194,26.2071992976295,292,0.061457418788410885,1250.1482525491017
143,3,7,60,6,1337,29.345917471466198,283,0.05728709394205443,1215.4824375208739
144,3,7,60,7,1444,31.69446883230904,272,0.05728709394205443,1325.2853306940947
145,3,7,70,3,937,20.56628621597893,320,0.06694468832309043,919.4535416236088
146,3,7,70,4,1135,24.91220368744513,294,0.06189640035118525,1031.6554482686647
147,3,7,70,5,1343,29.47761194029851,282,0.06255487269534679,1311.0506212509565
148,3,7,70,6,1505,33.03336259877085,268,0.056189640035118525,1061.742965389569
149,3,7,70,7,1618,35.513608428446005,250,0.053775241439859525,981.7171807961702
150,4,2,30,3,357,7.835820895522388,315,0.0660667251975417,1314.6194930543506
151,4,2,30,4,389,8.53819139596137,311,0.06431079894644424,1375.235725271728
152,4,2,30,5,396,8.691834942932397,309,0.0649692712906058,1379.5105305365962
153,4,2,30,6,404,8.867427568042142,308,0.06474978050921862,1383.709230541173
154,4,2,30,7,409,8.977172958735734,307,0.06409130816505706,1386.3957888154616
155,4,2,40,3,429,9.416154521510096,302,0.06277436347673397,1152.0879564146692
156,4,2,40,4,473,10.381913959613696,298,0.061457418788410885,1235.923983507685
157,4,2,40,5,489,10.733099209833187,294,0.06189640035118525,1272.8507183653746
158,4,2,40,6,500,10.974539069359087,293,0.06189640035118525,1274.7384970988821
159,4,2,40,7,508,11.150131694468833,292,0.061237928007023705,1291.883113479345
160,4,2,50,3,507,11.128182616330115,291,0.06079894644424934,1143.1073378846147
161,4,2,50,4,565,12.401229148375768,285,0.06079894644424934,1469.892971329547
162,4,2,50,5,595,13.059701492537313,280,0.06035996488147498,1453.3735957171348
163,4,2,50,6,615,13.498683055311677,278,0.0601404741000878,1447.9607728013598
164,4,2,50,7,632,13.871817383669885,277,0.05948200175592625,1506.1188693898605
165,4,2,60,3,599,13.147497805092186,286,0.06035996488147498,1163.4687024975703
166,4,2,60,4,679,14.90342405618964,277,0.06057945566286216,1484.9592020270552
167,4,2,60,5,739,16.22036874451273,273,0.059043020193151885,1482.5886435865355
168,4,2,60,6,775,17.010535557506586,270,0.05992098331870061,1519.3295453598441
169,4,2,60,7,801,17.581211589113256,267,0.05926251097453907,1562.8312380186892
170,4,2,70,3,688,15.100965759438104,282,0.0553116769095698,1043.2264222852039
171,4,2,70,4,791,17.361720807726076,266,0.05575065847234416,1130.7757218364445
172,4,2,70,5,880,19.315188762071994,260,0.0528972783143108,1136.2254288410609
173,4,2,70,6,940,20.632133450395084,256,0.053555750658472345,1252.3393942299333
174,4,2,70,7,974,21.3784021071115,247,0.051141352063213345,1184.606084531103
175,4,3,30,3,359,7.879719051799825,315,0.06518876207199298,1395.9355712309934
176,4,3,30,4,394,8.647936786654961,310,0.06299385425812117,1378.750785695498
177,4,3,30,5,408,8.955223880597014,306,0.06387181738366988,1361.1432341039456
178,4,3,30,6,420,9.218612818261633,305,0.0636523266022827,1378.3472147380974
179,4,3,30,7,430,9.438103599648814,305,0.06321334503950835,1412.154441697625
